STN,YYYYMMDD,TG,TN,TX,RH,DR,FG,Q,year,month,day
370,2018-01-01,6.5,4.5,8.8,6.9,8.7,6.0,219,2018,1,1
370,2018-01-02,6.5,4.0,9.1,5.1,8.3,5.3,174,2018,1,2
370,2018-01-03,8.9,6.7,11.8,14.1,7.2,10.2,97,2018,1,3
370,2018-01-04,8.4,5.8,11.7,1.0,1.6,6.9,86,2018,1,4
370,2018-01-05,7.2,3.4,9.4,3.1,2.5,4.9,223,2018,1,5
370,2018-01-06,4.0,0.3,5.8,0.5,1.3,2.8,119,2018,1,6
370,2018-01-07,2.2,1.0,4.0,0.0,0.0,7.2,380,2018,1,7
370,2018-01-08,2.7,1.4,4.7,0.0,0.0,5.3,134,2018,1,8
370,2018-01-09,4.1,1.7,6.5,-0.1,0.0,2.8,189,2018,1,9
370,2018-01-10,7.3,6.1,8.5,2.4,4.5,3.3,151,2018,1,10
370,2018-01-11,6.5,4.2,8.5,0.0,0.0,1.5,204,2018,1,11
370,2018-01-12,5.4,4.9,5.7,0.0,0.0,1.3,69,2018,1,12
370,2018-01-13,5.0,3.7,6.9,0.0,0.0,2.9,203,2018,1,13
370,2018-01-14,3.5,0.6,6.0,0.0,0.0,3.5,488,2018,1,14
370,2018-01-15,5.3,0.4,7.7,10.8,9.1,6.7,106,2018,1,15
370,2018-01-16,4.8,1.7,6.8,5.5,3.2,6.1,200,2018,1,16
370,2018-01-17,3.7,1.2,5.8,6.0,2.9,6.4,221,2018,1,17
370,2018-01-18,5.0,0.4,10.9,7.6,6.4,7.6,163,2018,1,18
370,2018-01-19,3.0,0.3,6.2,6.9,3.5,4.4,454,2018,1,19
370,2018-01-20,2.1,0.5,3.4,2.3,6.8,2.8,125,2018,1,20
370,2018-01-21,2.4,-1.5,5.9,2.4,3.0,3.2,441,2018,1,21
370,2018-01-22,6.7,1.7,9.0,1.1,2.7,3.6,250,2018,1,22
370,2018-01-23,8.8,6.3,11.7,-0.1,0.0,5.5,316,2018,1,23
370,2018-01-24,12.1,7.9,14.0,0.7,1.5,7.9,187,2018,1,24
370,2018-01-25,7.5,6.0,9.1,3.6,1.6,3.6,183,2018,1,25
370,2018-01-26,4.8,0.3,7.6,0.0,0.0,1.8,290,2018,1,26
370,2018-01-27,5.1,1.1,7.4,0.7,2.3,4.8,378,2018,1,27
370,2018-01-28,9.6,5.6,12.3,0.4,1.3,6.8,292,2018,1,28
370,2018-01-29,9.1,2.7,10.9,3.6,2.7,6.6,85,2018,1,29
370,2018-01-30,3.4,-0.5,7.5,0.0,0.0,2.6,501,2018,1,30
370,2018-01-31,6.7,1.4,9.8,23.4,12.8,6.7,78,2018,1,31
370,2018-02-01,2.6,0.8,6.2,2.4,2.6,5.1,279,2018,2,1
370,2018-02-02,3.8,0.7,5.8,3.4,6.2,3.8,345,2018,2,2
370,2018-02-03,2.0,-1.5,4.6,0.3,1.0,2.7,353,2018,2,3
370,2018-02-04,0.7,-0.5,2.4,0.4,0.7,4.4,253,2018,2,4
370,2018-02-05,0.6,-2.1,3.9,0.0,0.0,4.7,920,2018,2,5
370,2018-02-06,-1.7,-4.9,1.1,0.0,0.0,4.0,453,2018,2,6
370,2018-02-07,-2.9,-6.3,2.0,0.0,0.0,2.7,910,2018,2,7
370,2018-02-08,-2.1,-7.8,4.0,0.0,0.0,2.2,535,2018,2,8
370,2018-02-09,-0.2,-3.1,2.8,0.4,2.4,4.2,485,2018,2,9
370,2018-02-10,3.1,1.2,6.9,0.7,2.1,4.4,473,2018,2,10
370,2018-02-11,3.7,0.8,7.2,4.9,5.7,6.1,422,2018,2,11
370,2018-02-12,2.1,-0.9,6.6,0.0,0.0,4.2,870,2018,2,12
370,2018-02-13,1.7,-1.3,6.7,0.0,0.0,4.3,957,2018,2,13
370,2018-02-14,1.9,-3.1,6.4,0.0,0.0,4.4,952,2018,2,14
370,2018-02-15,4.0,-0.3,9.4,5.9,8.0,4.2,228,2018,2,15
370,2018-02-16,2.1,-2.6,8.5,0.0,0.0,2.6,978,2018,2,16
370,2018-02-17,1.1,-4.5,6.9,0.0,0.0,1.9,606,2018,2,17
370,2018-02-18,0.9,-4.2,7.4,0.0,0.0,2.0,999,2018,2,18
370,2018-02-19,1.5,-2.9,4.3,0.0,0.0,2.1,415,2018,2,19
370,2018-02-20,0.8,-4.1,4.9,0.0,0.0,2.6,539,2018,2,20
370,2018-02-21,-0.1,-5.4,5.1,0.0,0.0,3.9,1087,2018,2,21
370,2018-02-22,0.6,-2.6,5.2,0.0,0.0,5.2,1096,2018,2,22
370,2018-02-23,-0.3,-4.3,3.7,0.0,0.0,5.6,1172,2018,2,23
370,2018-02-24,-0.3,-3.6,4.0,0.0,0.0,7.0,1048,2018,2,24
370,2018-02-25,-2.0,-4.4,1.4,0.0,0.0,6.3,1196,2018,2,25
370,2018-02-26,-4.0,-7.0,0.3,-0.1,0.0,5.5,729,2018,2,26
370,2018-02-27,-4.3,-10.1,0.2,0.0,0.0,4.6,1170,2018,2,27
370,2018-02-28,-5.5,-7.3,-2.6,0.0,0.0,6.0,1127,2018,2,28
370,2018-03-01,-3.6,-7.2,0.6,0.0,0.0,8.0,745,2018,3,1
370,2018-03-02,-3.2,-6.4,0.2,1.6,4.8,6.5,399,2018,3,2
370,2018-03-03,-0.7,-3.1,1.6,1.1,2.3,3.6,708,2018,3,3
370,2018-03-04,5.5,0.3,11.4,1.9,2.5,3.9,840,2018,3,4
370,2018-03-05,7.7,2.6,12.0,0.0,0.0,3.3,1078,2018,3,5
370,2018-03-06,5.5,-1.3,11.0,0.0,0.0,2.3,658,2018,3,6
370,2018-03-07,5.3,0.5,9.3,2.6,4.7,3.1,438,2018,3,7
370,2018-03-08,4.6,1.4,8.2,5.3,4.3,5.2,419,2018,3,8
370,2018-03-09,6.5,1.2,10.7,3.8,4.6,3.3,812,2018,3,9
370,2018-03-10,11.5,7.0,15.9,2.1,2.5,3.6,612,2018,3,10
370,2018-03-11,11.5,6.5,16.1,1.9,1.7,3.3,722,2018,3,11
370,2018-03-12,10.4,7.4,14.5,1.6,3.0,4.2,808,2018,3,12
370,2018-03-13,6.0,4.5,8.9,7.9,11.4,4.7,186,2018,3,13
370,2018-03-14,6.8,0.2,12.2,-0.1,0.0,3.0,1394,2018,3,14
370,2018-03-15,7.5,4.9,11.0,6.6,7.5,4.4,555,2018,3,15
370,2018-03-16,5.0,0.5,7.5,2.0,3.7,3.8,200,2018,3,16
370,2018-03-17,-1.9,-2.9,0.5,4.5,6.7,8.4,502,2018,3,17
370,2018-03-18,-1.3,-2.5,0.4,-0.1,0.0,7.5,802,2018,3,18
370,2018-03-19,-0.5,-4.1,4.1,0.0,0.0,5.4,1602,2018,3,19
370,2018-03-20,3.2,-4.4,9.5,0.3,0.7,5.0,1647,2018,3,20
370,2018-03-21,2.9,-2.7,8.1,0.0,0.0,2.5,877,2018,3,21
370,2018-03-22,5.9,3.4,9.0,4.3,4.7,3.9,332,2018,3,22
370,2018-03-23,6.1,4.8,7.9,-0.1,0.0,4.3,508,2018,3,23
370,2018-03-24,7.0,1.1,13.2,-0.1,0.0,2.4,1347,2018,3,24
370,2018-03-25,6.5,-2.1,13.9,0.0,0.0,2.4,1406,2018,3,25
370,2018-03-26,4.9,-0.2,12.3,-0.1,0.0,2.2,1243,2018,3,26
370,2018-03-27,5.7,-0.4,10.3,3.0,7.3,3.2,617,2018,3,27
370,2018-03-28,6.3,3.6,8.7,8.6,7.1,3.8,331,2018,3,28
370,2018-03-29,7.2,2.8,11.6,-0.1,0.0,3.6,1399,2018,3,29
370,2018-03-30,9.0,4.7,14.7,5.2,4.3,3.8,1477,2018,3,30
370,2018-03-31,7.3,2.3,13.1,1.7,0.6,2.3,1260,2018,3,31
370,2018-04-01,5.0,-0.1,8.9,5.2,4.5,2.4,361,2018,4,1
370,2018-04-02,8.8,1.5,14.0,0.8,3.5,3.9,812,2018,4,2
370,2018-04-03,13.0,9.4,17.6,0.3,0.8,5.8,1387,2018,4,3
370,2018-04-04,10.3,7.1,14.5,3.4,2.4,3.8,686,2018,4,4
370,2018-04-05,6.4,0.5,10.1,4.6,3.8,4.8,1020,2018,4,5
370,2018-04-06,9.8,0.6,16.0,0.0,0.0,4.5,1975,2018,4,6
370,2018-04-07,14.9,8.4,23.3,0.0,0.0,3.2,1874,2018,4,7
370,2018-04-08,16.1,6.4,24.9,0.0,0.0,1.7,1654,2018,4,8
370,2018-04-09,14.4,10.2,18.4,-0.1,0.0,3.9,948,2018,4,9
370,2018-04-10,14.7,11.3,19.7,21.0,3.3,2.9,1028,2018,4,10
370,2018-04-11,11.3,7.4,13.2,0.1,0.3,1.4,324,2018,4,11
370,2018-04-12,10.8,4.0,15.7,-0.1,0.0,3.1,756,2018,4,12
370,2018-04-13,10.3,3.5,15.7,0.0,0.0,1.9,967,2018,4,13
370,2018-04-14,12.6,5.6,17.8,6.0,2.7,1.9,1547,2018,4,14
370,2018-04-15,14.4,10.8,18.7,0.5,1.5,2.8,1298,2018,4,15
370,2018-04-16,11.9,5.0,16.6,-0.1,0.0,2.3,1402,2018,4,16
370,2018-04-17,13.7,3.9,22.2,0.0,0.0,2.7,2178,2018,4,17
370,2018-04-18,18.0,6.2,25.6,0.0,0.0,2.1,2239,2018,4,18
370,2018-04-19,21.4,14.2,29.1,0.0,0.0,2.9,2274,2018,4,19
370,2018-04-20,19.9,11.3,28.3,0.0,0.0,2.5,2167,2018,4,20
370,2018-04-21,16.3,8.3,23.6,0.0,0.0,2.4,2185,2018,4,21
370,2018-04-22,19.2,12.0,27.8,1.5,0.4,3.1,1951,2018,4,22
370,2018-04-23,13.5,8.5,17.7,0.0,0.0,4.1,1966,2018,4,23
370,2018-04-24,12.6,8.2,16.3,-0.1,0.0,5.0,1016,2018,4,24
370,2018-04-25,12.3,8.9,15.2,1.5,0.7,5.6,1100,2018,4,25
370,2018-04-26,10.3,4.4,15.6,0.3,0.3,4.8,1680,2018,4,26
370,2018-04-27,11.9,3.1,18.1,-0.1,0.0,2.3,1540,2018,4,27
370,2018-04-28,12.8,6.7,17.3,-0.1,0.0,3.7,944,2018,4,28
370,2018-04-29,10.5,3.6,15.4,26.4,7.8,3.7,636,2018,4,29
370,2018-04-30,9.6,5.3,14.8,14.7,12.1,5.5,803,2018,4,30
370,2018-05-01,9.3,5.2,14.2,5.7,4.7,6.0,2187,2018,5,1
370,2018-05-02,12.2,3.9,18.0,-0.1,0.0,5.0,2417,2018,5,2
370,2018-05-03,10.9,4.0,16.4,0.0,0.0,2.5,2449,2018,5,3
370,2018-05-04,12.1,2.3,19.3,0.0,0.0,3.0,2591,2018,5,4
370,2018-05-05,15.9,7.6,22.8,0.0,0.0,4.4,2675,2018,5,5
370,2018-05-06,19.0,7.9,26.8,0.0,0.0,3.1,2700,2018,5,6
370,2018-05-07,19.5,12.8,26.2,0.0,0.0,2.4,2668,2018,5,7
370,2018-05-08,20.7,12.5,28.2,0.0,0.0,1.8,2649,2018,5,8
370,2018-05-09,18.9,9.2,26.8,0.2,0.5,2.5,2423,2018,5,9
370,2018-05-10,12.2,5.1,17.6,4.4,4.0,3.7,1426,2018,5,10
370,2018-05-11,13.3,2.3,19.9,0.0,0.0,1.9,2137,2018,5,11
370,2018-05-12,18.1,8.7,24.3,0.0,0.0,2.5,2093,2018,5,12
370,2018-05-13,13.2,11.2,15.3,4.6,6.7,3.3,593,2018,5,13
370,2018-05-14,17.6,11.0,25.7,0.0,0.0,3.5,1929,2018,5,14
370,2018-05-15,19.2,11.6,24.9,0.0,0.0,3.4,2577,2018,5,15
370,2018-05-16,15.9,9.8,21.2,0.1,0.7,5.1,1711,2018,5,16
370,2018-05-17,12.1,6.8,18.3,0.0,0.0,4.3,2634,2018,5,17
370,2018-05-18,10.7,4.3,17.2,0.0,0.0,3.1,2260,2018,5,18
370,2018-05-19,10.7,3.7,16.2,0.0,0.0,2.0,1358,2018,5,19
370,2018-05-20,15.9,3.8,24.8,0.0,0.0,2.4,2589,2018,5,20
370,2018-05-21,19.5,10.8,26.5,-0.1,0.0,3.2,2307,2018,5,21
370,2018-05-22,17.1,10.3,26.0,17.4,5.9,2.7,1800,2018,5,22
370,2018-05-23,18.7,14.7,24.5,0.3,0.6,3.7,1531,2018,5,23
370,2018-05-24,18.4,14.6,24.1,1.6,1.3,3.8,1701,2018,5,24
370,2018-05-25,20.7,13.3,26.8,0.0,0.0,1.5,2175,2018,5,25
370,2018-05-26,23.3,14.6,29.0,0.0,0.0,2.9,2662,2018,5,26
370,2018-05-27,21.2,17.4,27.7,15.4,1.7,2.8,1215,2018,5,27
370,2018-05-28,23.1,14.7,29.1,0.0,0.0,2.5,2534,2018,5,28
370,2018-05-29,22.4,17.3,29.6,-0.1,0.0,2.7,1815,2018,5,29
370,2018-05-30,21.0,14.9,26.9,8.4,0.3,1.8,1966,2018,5,30
370,2018-05-31,20.1,15.1,25.8,6.4,1.2,1.7,1633,2018,5,31
370,2018-06-01,17.0,15.1,20.7,4.7,4.9,2.5,432,2018,6,1
370,2018-06-02,17.4,14.2,21.3,0.0,0.0,2.8,1223,2018,6,2
370,2018-06-03,19.9,13.0,25.1,0.0,0.0,1.5,2459,2018,6,3
370,2018-06-04,19.5,14.8,24.2,0.0,0.0,3.6,2483,2018,6,4
370,2018-06-05,16.8,13.1,20.9,0.0,0.0,3.0,1198,2018,6,5
370,2018-06-06,20.8,11.8,28.7,0.0,0.0,2.6,2896,2018,6,6
370,2018-06-07,21.5,15.4,28.3,1.7,1.1,2.1,2240,2018,6,7
370,2018-06-08,19.4,16.9,23.0,1.5,3.7,2.3,1408,2018,6,8
370,2018-06-09,21.2,16.4,26.3,0.0,0.0,2.7,2527,2018,6,9
370,2018-06-10,20.1,15.9,25.8,0.0,0.0,3.6,2669,2018,6,10
370,2018-06-11,18.8,13.2,24.0,0.0,0.0,4.8,2413,2018,6,11
370,2018-06-12,14.9,10.8,19.5,-0.1,0.0,4.0,1274,2018,6,12
370,2018-06-13,14.5,9.6,19.0,0.3,0.5,2.4,1386,2018,6,13
370,2018-06-14,15.4,8.4,20.9,0.5,1.7,3.6,1417,2018,6,14
370,2018-06-15,18.3,10.2,24.7,0.0,0.0,1.5,2445,2018,6,15
370,2018-06-16,17.6,12.5,24.8,-0.1,0.0,3.3,1893,2018,6,16
370,2018-06-17,15.9,12.0,19.5,-0.1,0.0,4.0,1261,2018,6,17
370,2018-06-18,17.2,12.9,21.2,-0.1,0.0,4.3,995,2018,6,18
370,2018-06-19,18.0,12.8,21.3,-0.1,0.0,3.1,871,2018,6,19
370,2018-06-20,20.1,12.3,27.9,0.0,0.0,2.8,2395,2018,6,20
370,2018-06-21,14.6,8.0,18.4,-0.1,0.0,5.3,2093,2018,6,21
370,2018-06-22,12.5,7.9,16.5,-0.1,0.0,4.9,1524,2018,6,22
370,2018-06-23,14.7,7.2,21.3,-0.1,0.0,2.3,1439,2018,6,23
370,2018-06-24,15.3,8.2,20.4,-0.1,0.0,3.0,1720,2018,6,24
370,2018-06-25,17.6,12.2,23.4,0.0,0.0,3.2,2128,2018,6,25
370,2018-06-26,17.0,8.9,24.6,0.0,0.0,3.1,2899,2018,6,26
370,2018-06-27,19.9,11.0,27.7,0.0,0.0,3.6,2791,2018,6,27
370,2018-06-28,22.5,15.6,28.7,0.0,0.0,3.9,2740,2018,6,28
370,2018-06-29,21.5,14.1,29.0,0.0,0.0,4.1,2990,2018,6,29
370,2018-06-30,22.4,13.0,29.8,0.0,0.0,3.9,2938,2018,6,30
370,2018-07-01,22.6,17.4,28.0,0.0,0.0,5.3,3097,2018,7,1
370,2018-07-02,21.9,12.6,28.3,0.0,0.0,4.6,3091,2018,7,2
370,2018-07-03,22.5,13.7,30.2,0.0,0.0,3.5,2903,2018,7,3
370,2018-07-04,22.3,15.5,28.8,0.0,0.0,2.9,2412,2018,7,4
370,2018-07-05,20.8,14.3,27.2,0.1,0.4,3.2,2659,2018,7,5
370,2018-07-06,20.8,14.4,26.9,0.0,0.0,2.6,2276,2018,7,6
370,2018-07-07,20.7,11.9,27.5,0.0,0.0,3.0,2740,2018,7,7
370,2018-07-08,19.6,11.7,26.9,0.0,0.0,3.6,2825,2018,7,8
370,2018-07-09,18.9,11.7,24.9,0.0,0.0,3.3,1866,2018,7,9
370,2018-07-10,16.3,11.6,20.7,-0.1,0.0,4.5,1037,2018,7,10
370,2018-07-11,18.0,9.2,24.2,0.0,0.0,3.7,2092,2018,7,11
370,2018-07-12,20.0,14.0,27.2,0.0,0.0,3.8,2364,2018,7,12
370,2018-07-13,19.6,10.4,27.2,0.0,0.0,2.4,2493,2018,7,13
370,2018-07-14,20.4,12.0,26.9,0.0,0.0,2.7,2893,2018,7,14
370,2018-07-15,23.0,14.5,29.4,0.0,0.0,2.5,2838,2018,7,15
370,2018-07-16,24.0,13.7,30.6,-0.1,0.0,2.3,2719,2018,7,16
370,2018-07-17,20.8,11.5,28.1,-0.1,0.0,3.6,2518,2018,7,17
370,2018-07-18,19.8,10.1,26.2,0.0,0.0,2.1,2037,2018,7,18
370,2018-07-19,20.9,13.2,28.1,0.0,0.0,2.4,2255,2018,7,19
370,2018-07-20,20.5,11.1,27.5,0.3,0.6,2.6,2401,2018,7,20
370,2018-07-21,22.0,14.8,29.2,0.0,0.0,2.8,2555,2018,7,21
370,2018-07-22,21.1,12.0,29.3,0.0,0.0,2.5,2413,2018,7,22
370,2018-07-23,24.2,16.2,30.4,0.0,0.0,1.5,2170,2018,7,23
370,2018-07-24,25.8,16.9,32.8,0.0,0.0,2.0,1808,2018,7,24
370,2018-07-25,26.0,18.7,32.7,0.8,0.4,3.3,2086,2018,7,25
370,2018-07-26,27.3,19.4,36.4,-0.1,0.0,2.4,2108,2018,7,26
370,2018-07-27,30.6,23.6,36.7,-0.1,0.0,3.3,2628,2018,7,27
370,2018-07-28,21.5,12.8,28.0,2.0,1.1,4.0,1759,2018,7,28
370,2018-07-29,22.9,13.4,29.2,-0.1,0.0,4.2,1680,2018,7,29
370,2018-07-30,25.2,18.3,32.9,-0.1,0.0,4.1,2302,2018,7,30
370,2018-07-31,22.8,16.5,30.2,0.0,0.0,3.5,2197,2018,7,31
370,2018-08-01,22.4,12.8,29.5,0.0,0.0,1.9,2205,2018,8,1
370,2018-08-02,24.3,15.4,32.1,0.0,0.0,2.3,2461,2018,8,2
370,2018-08-03,25.7,15.3,33.8,0.0,0.0,2.4,2501,2018,8,3
370,2018-08-04,23.9,16.7,31.8,0.0,0.0,3.8,2259,2018,8,4
370,2018-08-05,21.6,15.2,28.0,0.0,0.0,3.1,2628,2018,8,5
370,2018-08-06,24.9,15.6,33.9,0.0,0.0,2.1,2541,2018,8,6
370,2018-08-07,27.1,14.1,36.6,4.1,0.9,2.1,2405,2018,8,7
370,2018-08-08,20.1,12.3,25.3,2.0,0.7,4.9,1611,2018,8,8
370,2018-08-09,17.7,12.1,23.5,10.1,4.1,4.3,818,2018,8,9
370,2018-08-10,17.5,12.1,23.3,3.8,1.7,6.0,1965,2018,8,10
370,2018-08-11,16.6,11.4,22.7,-0.1,0.0,3.6,2242,2018,8,11
370,2018-08-12,21.4,12.8,29.0,-0.1,0.0,3.0,2060,2018,8,12
370,2018-08-13,18.0,15.6,21.7,14.5,4.5,3.1,916,2018,8,13
370,2018-08-14,19.2,15.8,24.9,1.6,0.6,3.7,1609,2018,8,14
370,2018-08-15,18.7,15.0,23.3,0.0,0.0,3.8,928,2018,8,15
370,2018-08-16,19.9,14.0,26.4,0.0,0.0,3.1,1601,2018,8,16
370,2018-08-17,18.0,11.3,24.2,11.7,4.2,2.2,2048,2018,8,17
370,2018-08-18,17.9,10.4,22.5,0.0,0.0,3.1,1381,2018,8,18
370,2018-08-19,19.8,13.8,25.8,0.0,0.0,4.0,1774,2018,8,19
370,2018-08-20,20.5,17.9,23.5,0.0,0.0,2.3,758,2018,8,20
370,2018-08-21,21.6,15.7,28.4,0.0,0.0,1.4,1913,2018,8,21
370,2018-08-22,20.2,14.3,27.0,0.0,0.0,1.8,1760,2018,8,22
370,2018-08-23,18.5,12.7,24.1,2.1,0.3,3.3,1149,2018,8,23
370,2018-08-24,16.4,12.5,21.4,0.3,0.2,4.2,1667,2018,8,24
370,2018-08-25,12.6,7.5,18.8,4.8,3.4,4.5,1639,2018,8,25
370,2018-08-26,14.5,5.3,20.7,1.0,1.3,4.0,1580,2018,8,26
370,2018-08-27,17.0,13.4,20.8,0.6,1.9,5.1,1003,2018,8,27
370,2018-08-28,16.4,10.8,22.4,0.0,0.0,1.8,1528,2018,8,28
370,2018-08-29,15.9,9.2,22.1,12.4,4.2,2.3,780,2018,8,29
370,2018-08-30,15.4,9.3,20.6,0.0,0.0,2.8,1718,2018,8,30
370,2018-08-31,13.4,7.8,20.1,0.0,0.0,1.8,1587,2018,8,31
370,2018-09-01,13.9,5.5,21.6,0.0,0.0,1.6,1877,2018,9,1
370,2018-09-02,16.5,6.9,24.1,0.0,0.0,3.0,2010,2018,9,2
370,2018-09-03,18.4,15.7,21.9,0.4,0.7,2.2,625,2018,9,3
370,2018-09-04,20.6,15.5,26.0,-0.1,0.0,1.8,1354,2018,9,4
370,2018-09-05,20.1,15.2,25.5,7.3,2.3,2.3,1206,2018,9,5
370,2018-09-06,17.0,11.1,21.2,2.8,0.6,2.4,1014,2018,9,6
370,2018-09-07,14.3,9.9,18.6,1.3,1.1,4.2,1523,2018,9,7
370,2018-09-08,14.6,9.1,20.2,-0.1,0.0,3.6,1159,2018,9,8
370,2018-09-09,17.9,13.1,24.6,-0.1,0.0,3.0,1440,2018,9,9
370,2018-09-10,17.3,13.4,22.1,0.0,0.0,3.0,972,2018,9,10
370,2018-09-11,19.7,13.6,26.4,0.0,0.0,5.6,1728,2018,9,11
370,2018-09-12,15.9,13.1,19.9,2.0,2.6,3.5,435,2018,9,12
370,2018-09-13,14.3,7.0,19.9,0.1,0.6,2.2,1516,2018,9,13
370,2018-09-14,13.1,4.6,20.7,0.0,0.0,2.4,1507,2018,9,14
370,2018-09-15,14.6,9.8,21.0,0.0,0.0,3.0,1321,2018,9,15
370,2018-09-16,15.3,8.4,23.5,0.0,0.0,2.0,1418,2018,9,16
370,2018-09-17,16.8,7.8,26.1,0.0,0.0,2.0,1652,2018,9,17
370,2018-09-18,20.0,12.8,28.5,0.0,0.0,4.7,1650,2018,9,18
370,2018-09-19,19.4,12.0,26.2,0.0,0.0,4.5,1489,2018,9,19
370,2018-09-20,20.1,13.6,25.4,0.0,0.0,4.6,1455,2018,9,20
370,2018-09-21,15.7,10.5,19.9,1.9,2.6,7.2,1008,2018,9,21
370,2018-09-22,12.2,10.0,16.8,2.8,7.5,4.4,727,2018,9,22
370,2018-09-23,10.3,6.7,12.1,13.2,7.4,3.2,268,2018,9,23
370,2018-09-24,9.3,3.7,15.8,0.5,0.4,3.2,1354,2018,9,24
370,2018-09-25,9.1,0.6,16.9,0.0,0.0,1.1,1540,2018,9,25
370,2018-09-26,11.2,3.8,19.8,0.0,0.0,2.5,1490,2018,9,26
370,2018-09-27,13.2,4.9,22.9,0.0,0.0,2.0,1535,2018,9,27
370,2018-09-28,11.3,4.7,16.7,0.0,0.0,3.8,935,2018,9,28
370,2018-09-29,7.8,0.2,16.1,0.0,0.0,1.3,1381,2018,9,29
